retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
tct,15,nqc,2,0.95,0.4151276924469509,2.358184688310021e-05,0.23496563573883167,0.0006505425158083947,97,True
tct,15,bertQPP,2,0.95,0.39339416843863484,6.71321005754087e-05,0.19974226804123715,0.0037496927052216027,97,False
tct,15,bertQPP,2,0.95,0.4116434201617035,2.802541288781736e-05,0.23195876288659797,0.0007627126312502382,97,True
tct,15,bertQPP(QV),2,0.95,0.386679356885388,9.142088513303386e-05,0.19072164948453613,0.005647306460207743,97,False
tct,15,bertQPP(QV),2,0.95,0.40495608066851085,3.882776724487416e-05,0.22895189003436428,0.0008926252002239728,97,True
tct,15,spatial,2,1.0,0.3723986584422433,0.00017251297431151254,0.1786941580756014,0.00951278395726825,97,False
tct,15,spatial,2,1.0,0.3901336075735796,7.805743864885511e-05,0.2177835051546392,0.0015761513468118154,97,True
tct,15,a_ratio,2,1.0,0.3723986584422433,0.00017251297431151254,0.1786941580756014,0.00951278395726825,97,False
tct,15,a_ratio,2,1.0,0.3901336075735796,7.805743864885511e-05,0.2177835051546392,0.0015761513468118154,97,True
tct,15,nqc,2,1.0,0.3723986584422433,0.00017251297431151254,0.1786941580756014,0.00951278395726825,97,False
tct,15,nqc,2,1.0,0.3901336075735796,7.805743864885511e-05,0.2177835051546392,0.0015761513468118154,97,True
tct,15,bertQPP,2,1.0,0.3723986584422433,0.00017251297431151254,0.1786941580756014,0.00951278395726825,97,False
tct,15,bertQPP,2,1.0,0.3901336075735796,7.805743864885511e-05,0.2177835051546392,0.0015761513468118154,97,True
tct,15,bertQPP(QV),2,1.0,0.3723986584422433,0.00017251297431151254,0.1786941580756014,0.00951278395726825,97,False
tct,15,bertQPP(QV),2,1.0,0.3901336075735796,7.805743864885511e-05,0.2177835051546392,0.0015761513468118154,97,True
tct,15,spatial,3,0.0,0.001031152290801668,0.992002124147356,0.0047250859106529215,0.9453348196600103,97,False
tct,15,spatial,3,0.0,0.2953766711670677,0.0033114216298913393,0.21134020618556704,0.0021637443470699886,97,True
tct,15,a_ratio,3,0.0,0.0742925312543235,0.46955000831987603,0.0584192439862543,0.3965888091618368,97,False
tct,15,a_ratio,3,0.0,0.2989609511862503,0.0029337137300729835,0.20317869415807563,0.0031947282487263706,97,True
tct,15,nqc,3,0.0,0.13114536992369352,0.20039538169504273,0.08118556701030928,0.23875904036666062,97,False
tct,15,nqc,3,0.0,0.24531714128573828,0.015439455037316805,0.15721649484536085,0.02252544814571104,97,True
tct,15,bertQPP,3,0.0,0.19877034806861155,0.050961349322358296,0.13917525773195877,0.0434259212403691,97,False
tct,15,bertQPP,3,0.0,0.26889251920477364,0.007740338418006101,0.17955326460481102,0.009173476196585428,97,True
tct,15,bertQPP(QV),3,0.0,0.1439917408623359,0.1593935249494607,0.09664948453608249,0.16076803875264556,97,False
tct,15,bertQPP(QV),3,0.0,0.22388561962977627,0.02748941541256161,0.15678694158075604,0.022896601370035064,97,True
tct,15,spatial,3,0.05,0.013875610421271722,0.8926958474216239,0.010738831615120277,0.8761649965497997,97,False
tct,15,spatial,3,0.05,0.2961385853071166,0.003227666994394018,0.21176975945017185,0.0021190549684448486,97,True
tct,15,a_ratio,3,0.05,0.10801720309114353,0.2922769492736222,0.08333333333333336,0.22656268559471548,97,False
tct,15,a_ratio,3,0.05,0.3054287651239266,0.0023487636282455253,0.20876288659793818,0.0024505203740822256,97,True
tct,15,nqc,3,0.05,0.13248765913280175,0.19578721779233738,0.08247422680412372,0.23138680179907667,97,False
tct,15,nqc,3,0.05,0.24660308291177968,0.014891590723355793,0.15592783505154642,0.023654871935139845,97,True
tct,15,bertQPP,3,0.05,0.20900097846206137,0.039928835373525984,0.14304123711340208,0.037922646089534044,97,False
tct,15,bertQPP,3,0.05,0.2792233851557244,0.005610861717539146,0.1898625429553265,0.005867063974983271,97,True
tct,15,bertQPP(QV),3,0.05,0.15397670456334187,0.13211058297164305,0.10180412371134022,0.13959717520298046,97,False
tct,15,bertQPP(QV),3,0.05,0.23421652095546364,0.020939214981626077,0.16365979381443302,0.01755425786967657,97,True
tct,15,spatial,3,0.1,0.027898233242261886,0.7861937141183091,0.018900343642611686,0.783880730258208,97,False
tct,15,spatial,3,0.1,0.2969797594396065,0.003137409968328803,0.21391752577319592,0.001908041073171658,97,True
tct,15,a_ratio,3,0.1,0.14264079688744555,0.1633855216565867,0.09621993127147768,0.16263626465805225,97,False
tct,15,a_ratio,3,0.1,0.31221570865206877,0.0018499436642627311,0.21091065292096223,0.002209296231634933,97,True
tct,15,nqc,3,0.1,0.1339766103322717,0.19076552458282528,0.08462199312714778,0.2194617374170329,97,False
tct,15,nqc,3,0.1,0.24802488828729588,0.014305540003521817,0.15635738831615123,0.02327305567367708,97,True
tct,15,bertQPP,3,0.1,0.22022515347624,0.03019414291401062,0.14604810996563578,0.03406318246416719,97,False
