retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
bm25,3,a_ratio,0.45,0.333301065480697,0.0008499098998740693,0.18470790378006877,0.007355176256510775,0.2713943824952661,0.0071679501079536636,97,False
bm25,3,a_ratio,0.45,0.2410871646306275,0.01736655553297938,0.10996563573883163,0.110550087489207,0.1657505785819482,0.10468870163019928,97,True
bm25,3,nqc,0.45,0.05127331680048491,0.6179446348502509,-0.04424398625429554,0.52085358029868,-0.06626078266358089,0.5190294119729644,97,False
bm25,3,nqc,0.45,0.06735837054551538,0.512114989294129,-0.033075601374570454,0.6312527656924587,-0.04829844308857563,0.6385034744028912,97,True
bm25,3,bertQPP,0.45,0.3326604581326397,0.0008709478388437338,0.1585051546391753,0.021443192891173694,0.2426099305701662,0.016650155530360942,97,False
bm25,3,bertQPP,0.45,0.23295010295641158,0.021662322853023816,0.10309278350515466,0.1346555631057889,0.1568877551020408,0.12486872982597513,97,True
bm25,3,spatial,0.5,0.30568649055717545,0.002327802370743587,0.18427835051546396,0.0074933028749945285,0.2705659583420997,0.007353197416321582,97,False
bm25,3,spatial,0.5,0.24445536499220993,0.01581630212487169,0.18513745704467358,0.007219338175415614,0.2519592888701872,0.012786994201630942,97,True
bm25,3,a_ratio,0.5,0.32628676151543623,0.001107686001869554,0.18470790378006877,0.007355176256510775,0.26814643383126446,0.007918658116271278,97,False
bm25,3,a_ratio,0.5,0.22390691823896883,0.02747430055630936,0.11125429553264607,0.10643517898925002,0.16141121397012412,0.11422519034206084,97,True
bm25,3,nqc,0.5,0.06204509977084352,0.5460206884634893,-0.030498281786941587,0.6580807665431417,-0.0472070271407532,0.6461162790590993,97,False
bm25,3,nqc,0.5,0.07375014067902198,0.47280850081972264,-0.027491408934707907,0.6899437658549277,-0.040908373658741844,0.6907449587797547,97,True
bm25,3,bertQPP,0.5,0.3454103057905161,0.0005300560173644072,0.1709621993127148,0.013106785247853048,0.25669314117399533,0.011147544937082955,97,False
bm25,3,bertQPP,0.5,0.2346364562779315,0.02070405314311613,0.10781786941580758,0.11768634646990996,0.15880759520302964,0.12026203749484253,97,True
bm25,3,spatial,0.55,0.2997281204742482,0.0028580827336211366,0.1782646048109966,0.009686599012848096,0.2618609299389859,0.009570419239600045,97,False
bm25,3,spatial,0.55,0.2630472581239159,0.009237303819402843,0.1941580756013746,0.0048406217198878375,0.26434620239848516,0.00888428472121711,97,True
bm25,3,a_ratio,0.55,0.3190929949113508,0.0014441711261890193,0.1911512027491409,0.005540236417616152,0.27231485377656217,0.0069669654413180935,97,False
bm25,3,a_ratio,0.55,0.20895856645290997,0.039970078907621026,0.10824742268041239,0.11623089832126132,0.15319272038712392,0.13411460109675838,97,True
bm25,3,nqc,0.55,0.0751001895599433,0.46472060602488485,-0.015463917525773198,0.8224469251562028,-0.02906059330948874,0.7775118800344578,97,False
bm25,3,nqc,0.55,0.08131663692075591,0.428473679084185,-0.023195876288659798,0.7364196981955502,-0.03860719545550178,0.7073276488820939,97,True
bm25,3,bertQPP,0.55,0.3574870759192312,0.00032470156881018205,0.18084192439862545,0.008684754281086702,0.2668183252682516,0.008245059585523414,97,False
bm25,3,bertQPP,0.55,0.2349707894860771,0.020518451598115554,0.12156357388316154,0.07772782073014356,0.17225962549968438,0.09156410760982116,97,True
bm25,3,spatial,0.6,0.2946272708162859,0.003395695568252163,0.17654639175257736,0.010410504577977625,0.25996738901746264,0.010123972025275072,97,False
bm25,3,spatial,0.6,0.28285444265461557,0.004996669371141999,0.20017182130584193,0.0036758280937195186,0.2782190195665895,0.005792178539798045,97,True
bm25,3,a_ratio,0.6,0.3120718589688731,0.0018594354103674852,0.19243986254295536,0.005229928831102741,0.2714206816747317,0.00716213736696228,97,False
bm25,3,a_ratio,0.6,0.19601157637727448,0.054332837270519005,0.11168384879725088,0.1050908480999539,0.15399484536082472,0.13206448328255282,97,True
bm25,3,nqc,0.6,0.0911182661393528,0.3747422440953774,0.0008591065292096221,0.9900533454687662,-0.008520934146854618,0.9339827135687949,97,False
bm25,3,nqc,0.6,0.0902977275370796,0.37907645109746596,-0.01718213058419244,0.8031038928688624,-0.03361035135703766,0.7438005097403522,97,True
bm25,3,bertQPP,0.6,0.3678567654240822,0.00020984372498349932,0.18513745704467358,0.007219338175415614,0.27470807910793177,0.006467530030330326,97,False
