retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,bertQPP,0.45,0.41671671644774,2.1782556543636357e-05,0.2517182130584193,0.00025948171452482385,0.34500578581948244,0.0005386484724258948,97,False
mt5,3,bertQPP,0.45,0.36039262613591316,0.0002877447384466439,0.20790378006872856,0.0025535840012904936,0.3082263833368399,0.0021300678923098786,97,True
mt5,3,spatial,0.5,0.42847307101218657,1.195696227278408e-05,0.27362542955326463,7.168767375692266e-05,0.4022459499263623,4.422526381128519e-05,97,False
mt5,3,spatial,0.5,0.2506171045035839,0.013288455106303176,0.15292096219931275,0.026482928123240188,0.23386545339785397,0.021137565573172833,97,True
mt5,3,a_ratio,0.5,0.08709017849115337,0.39630843852797054,0.008161512027491411,0.9057247746831294,0.013215337681464337,0.8977736520963396,97,False
mt5,3,a_ratio,0.5,0.08776420169244582,0.39264927124704124,0.009879725085910654,0.886001161240211,0.01843572480538607,0.8577553604200476,97,True
mt5,3,nqc,0.5,-0.06468252647116503,0.5290543701634238,-0.05584192439862544,0.41775090102760204,-0.07991005680622763,0.43653040142088073,97,False
mt5,3,nqc,0.5,-0.09335235063606845,0.36309512790421244,-0.06786941580756015,0.3246919364895129,-0.09952924468756574,0.33207001120526325,97,True
mt5,3,bertQPP,0.5,0.4432784237848783,5.4384610647656796e-06,0.2744845360824743,6.802769792638233e-05,0.3740663791289711,0.00016042351588233832,97,False
mt5,3,bertQPP,0.5,0.3732866458726529,0.0001659747415826876,0.22465635738831619,0.0011140538745299275,0.3330265095729013,0.0008588690354958724,97,True
mt5,3,spatial,0.55,0.4245324230759977,1.4656097684114737e-05,0.2710481099656358,8.381752378824866e-05,0.3977619398274773,5.471813096838836e-05,97,False
mt5,3,spatial,0.55,0.28766850229204016,0.004274866018629603,0.1890034364261169,0.006094500520977148,0.28325531243425206,0.004932671921197707,97,True
mt5,3,a_ratio,0.55,0.11180705908641418,0.27557245618978726,0.036512027491408944,0.5962292897960457,0.05388701872501578,0.6001209548162023,97,False
mt5,3,a_ratio,0.55,0.11079237330517087,0.2799806848576259,0.040378006872852236,0.5579222431626273,0.06360456553755522,0.5359567756004269,97,True
mt5,3,nqc,0.55,-0.04984872882552487,0.6277542844345635,-0.046391752577319596,0.5008221569685896,-0.06733904902167052,0.512236297989894,97,False
mt5,3,nqc,0.55,-0.08189792616926714,0.425169149405826,-0.05884879725085912,0.3931257746774063,-0.08946980854197349,0.38348026671324764,97,True
mt5,3,bertQPP,0.55,0.4672506371378796,1.4008426661746018e-06,0.2938144329896908,2.011782071963051e-05,0.4021933515674311,4.433663261967001e-05,97,False
mt5,3,bertQPP,0.55,0.3827832463048827,0.00010903028538254223,0.23711340206185572,0.000580033168540485,0.34607090258783924,0.0005162940180591015,97,True
mt5,3,spatial,0.6,0.4211411109620183,1.7426665385037852e-05,0.2680412371134021,0.00010041746330816103,0.39209446665264036,7.13041921826381e-05,97,False
mt5,3,spatial,0.6,0.32852958286360895,0.001018416070234265,0.23195876288659797,0.0007627126312502382,0.3412976015148327,0.0006235771771458439,97,True
mt5,3,a_ratio,0.6,0.14150025920346437,0.16681312363685483,0.06829896907216496,0.32163912125241456,0.09970018935409214,0.3312360998863608,97,False
mt5,3,a_ratio,0.6,0.13863719099394636,0.1756512324695997,0.06486254295532648,0.34658765831762584,0.10001577950767934,0.32970007606578233,97,True
mt5,3,nqc,0.6,-0.031097653360389877,0.7623631254479875,-0.03951890034364262,0.5663306621908052,-0.05689827477382705,0.5798750999597437,97,False
mt5,3,nqc,0.6,-0.06772428495126724,0.5098204112529431,-0.04553264604810997,0.5087854171288679,-0.07422943404165788,0.4699284451693929,97,True
mt5,3,bertQPP,0.6,0.4865231885829565,4.3582132623554037e-07,0.3105670103092784,6.585046426110277e-06,0.42275930990953076,1.6048506268940994e-05,97,False
mt5,3,bertQPP,0.6,0.38818218623383854,8.536499083211205e-05,0.24699312714776633,0.0003381788389163567,0.35620923627182827,0.00034229926173016354,97,True
mt5,3,spatial,0.65,0.4181935419739811,2.0226344463993834e-05,0.26718213058419243,0.00010570268251880998,0.38875447086050907,8.315858563112447e-05,97,False
mt5,3,spatial,0.65,0.3694741417912122,0.00019576925967283186,0.25343642611683853,0.00023539388087640415,0.37929991584262573,0.00012739023971519763,97,True
mt5,3,a_ratio,0.65,0.17709196845148042,0.08269002882864002,0.0970790378006873,0.15891607395046403,0.14802493162213337,0.14790773904913854,97,False
mt5,3,a_ratio,0.65,0.17195462845323284,0.09214853744639302,0.09493127147766325,0.1683392012081001,0.14084525562802439,0.16880546362926124,97,True
mt5,3,nqc,0.65,-0.006829140760250434,0.9470688640211287,-0.032216494845360835,0.6401438286436847,-0.0432490006311803,0.6740265582260172,97,False
mt5,3,nqc,0.65,-0.049839988114436316,0.627814675185688,-0.03522336769759451,0.6092594479622931,-0.060961498001262354,0.5530675055012771,97,True
mt5,3,bertQPP,0.65,0.49907111672227944,1.9592620573354658e-07,0.33204467353951894,1.4475530308669173e-06,0.4509125815274563,3.570232053088041e-06,97,False
mt5,3,bertQPP,0.65,0.3891477540519226,8.167318114074314e-05,0.2564432989690722,0.00019821410424194529,0.3644934778034925,0.0002421531083515978,97,True
mt5,3,spatial,0.7,0.4156091063268544,2.30225480537754e-05,0.26589347079037806,0.0001141250014345169,0.38728171681043544,8.894716153258024e-05,97,False
mt5,3,spatial,0.7,0.40337453948439655,4.1897644326396e-05,0.2740549828178695,6.983500538924286e-05,0.40565169366715753,3.754519511276718e-05,97,True
mt5,3,a_ratio,0.7,0.21912635155525786,0.03104870283270554,0.13616838487972513,0.04815964796946807,0.20280612244897958,0.04634145436716897,97,False
mt5,3,a_ratio,0.7,0.21054628700108996,0.03845015445134686,0.12371134020618559,0.07262323979726368,0.18371291815695348,0.07166025725195414,97,True
mt5,3,nqc,0.7,0.02538934530761268,0.8050210651748001,-0.018470790378006877,0.7886746705788532,-0.0196717862402693,0.8483285744062514,97,False
mt5,3,nqc,0.7,-0.026786794190612473,0.7945197687354316,-0.018470790378006877,0.7886746705788532,-0.03879128971176099,0.7059958694053399,97,True
