retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries,with_0shot_posterior
mt5,3,a_ratio,2,0.65,0.11502936589963608,0.2618836502381172,0.005154639175257733,0.940374133088132,97,False
mt5,3,a_ratio,2,0.65,0.16912127843892244,0.0977197165054232,0.06615120274914091,0.33709113316806516,97,True
mt5,3,nqc,2,0.65,0.11896959717300529,0.24578329591225972,0.09278350515463919,0.1781756748775648,97,False
mt5,3,nqc,2,0.65,0.1605647186868041,0.11616159016282646,0.12628865979381446,0.0668634129345248,97,True
mt5,3,bertQPP,2,0.65,0.19170999586204926,0.05995344590485696,0.1473367697594502,0.03251488713772691,97,False
mt5,3,bertQPP,2,0.65,0.23540064841510833,0.02028191952918949,0.19673539518900346,0.004305679427335466,97,True
mt5,3,bertQPP(QV),2,0.65,0.16435815515846353,0.10767848443386736,0.12500000000000003,0.06969448971824621,97,False
mt5,3,bertQPP(QV),2,0.65,0.21400668413351925,0.03530447264169378,0.18384879725085912,0.0076337511300162714,97,True
mt5,3,spatial,2,0.7,0.16576484876034464,0.10465840031053734,0.11898625429553265,0.08423505409007553,97,False
mt5,3,spatial,2,0.7,0.2659794724911899,0.00845727187484025,0.21091065292096223,0.002209296231634933,97,True
mt5,3,a_ratio,2,0.7,0.11891447091549079,0.24600373003128456,0.008161512027491411,0.9057247746831294,97,False
mt5,3,a_ratio,2,0.7,0.17329289521455382,0.0896059381459519,0.06872852233676977,0.3186051074891699,97,True
mt5,3,nqc,2,0.7,0.11720904411230236,0.25289069723316493,0.09106529209621994,0.18634796497677564,97,False
mt5,3,nqc,2,0.7,0.15894160912458646,0.11994542476100753,0.12328178694158079,0.07362159410235054,97,True
mt5,3,bertQPP,2,0.7,0.17944642225285767,0.07862219148982154,0.138745704467354,0.04407710548149226,97,False
mt5,3,bertQPP,2,0.7,0.22351039204317513,0.02775686077781517,0.19072164948453613,0.005647306460207743,97,True
mt5,3,bertQPP(QV),2,0.7,0.15666844142224662,0.1254034786564714,0.11984536082474227,0.08201867152410211,97,False
mt5,3,bertQPP(QV),2,0.7,0.20523601789229176,0.043731184939163475,0.17182130584192443,0.01265543298933369,97,True
mt5,3,spatial,2,0.75,0.15450980813998635,0.13076096110993415,0.11297250859106532,0.10113858933462912,97,False
mt5,3,spatial,2,0.75,0.26432825686096445,0.00888907989935191,0.2096219931271478,0.002351276432455258,97,True
mt5,3,a_ratio,2,0.75,0.1239770139688248,0.22632612183302708,0.017611683848797254,0.7982864258103413,97,False
mt5,3,a_ratio,2,0.75,0.17857102670051686,0.0801155002064836,0.07817869415807562,0.25660117603543875,97,True
mt5,3,nqc,2,0.75,0.11566982785638803,0.25921895349475943,0.09063573883161513,0.18843365829791547,97,False
mt5,3,nqc,2,0.75,0.1575178901005121,0.12334201687529217,0.12242268041237117,0.07565197367789964,97,True
mt5,3,bertQPP,2,0.75,0.16692269469610688,0.1022225833674452,0.13101374570446736,0.05728140399891128,97,False
mt5,3,bertQPP,2,0.75,0.21123524163140708,0.037805822506007,0.1778350515463918,0.009863239446727635,97,True
mt5,3,bertQPP(QV),2,0.75,0.1485649518567062,0.14641836390096202,0.11855670103092786,0.08536128644887009,97,False
mt5,3,bertQPP(QV),2,0.75,0.1961405895889337,0.05417118831660531,0.1589347079037801,0.021092644173514117,97,True
mt5,3,spatial,2,0.8,0.14411867812884258,0.15902219463952286,0.10953608247422682,0.11194930892644765,97,False
mt5,3,spatial,2,0.8,0.2610585441584952,0.0098016581102589,0.20575601374570449,0.0028288190417010725,97,True
mt5,3,a_ratio,2,0.8,0.13070298160595695,0.20193106497218755,0.030068728522336774,0.6625964496656107,97,False
mt5,3,a_ratio,2,0.8,0.18529443380480892,0.06920945273628494,0.0854810996563574,0.2148174024411691,97,True
mt5,3,nqc,2,0.8,0.1143131827576892,0.26488538114412863,0.09106529209621994,0.18634796497677564,97,False
mt5,3,nqc,2,0.8,0.15625946392877324,0.12640537086045373,0.1207044673539519,0.07984982362376257,97,True
mt5,3,bertQPP,2,0.8,0.15451190664322345,0.1307556693482857,0.12500000000000003,0.06969448971824621,97,False
mt5,3,bertQPP,2,0.8,0.19886888747926207,0.0508441886418917,0.16237113402061856,0.018463547347092265,97,True
mt5,3,bertQPP(QV),2,0.8,0.14036086484451954,0.17029010926341148,0.11211340206185569,0.10376002930884054,97,False
mt5,3,bertQPP(QV),2,0.8,0.18695949919423482,0.06670284862958505,0.147766323024055,0.03201236643126749,97,True
mt5,3,spatial,2,0.85,0.1345484204297013,0.18886202849034947,0.10180412371134022,0.13959717520298046,97,False
mt5,3,spatial,2,0.85,0.25451325097202926,0.011878155442124692,0.21262886597938147,0.002032205430312129,97,True
mt5,3,a_ratio,2,0.85,0.1395670509543885,0.17274391400367053,0.04725085910652922,0.4929254477765376,97,False
mt5,3,a_ratio,2,0.85,0.1935961654268372,0.057433092024338876,0.09836769759450173,0.15345704089516993,97,True
mt5,3,nqc,2,0.85,0.1131087858282869,0.2699857909311629,0.08977663230240551,0.19265661141875967,97,False
mt5,3,nqc,2,0.85,0.15513947338890333,0.1291804666604758,0.11855670103092786,0.08536128644887009,97,True
mt5,3,bertQPP,2,0.85,0.14248824739856475,0.16384091989485638,0.11469072164948456,0.0960541193445157,97,False
mt5,3,bertQPP,2,0.85,0.1866494475427586,0.06716394496501635,0.14905498281786944,0.030544557732034724,97,True
mt5,3,bertQPP(QV),2,0.85,0.13229061138974332,0.19645886611260088,0.10567010309278352,0.12517917667351905,97,False
mt5,3,bertQPP(QV),2,0.85,0.17787990923786454,0.08131040392716375,0.1473367697594502,0.03251488713772691,97,True
mt5,3,spatial,2,0.9,0.1257439113315856,0.21972595839563067,0.093213058419244,0.17617491386576734,97,False
mt5,3,spatial,2,0.9,0.24097112812613738,0.017422220627601175,0.20360824742268044,0.003130893451622874,97,True
mt5,3,a_ratio,2,0.9,0.1495788046858511,0.1436527013288296,0.07130584192439864,0.3007958300881056,97,False
mt5,3,a_ratio,2,0.9,0.20186344218430774,0.04738826948408426,0.10953608247422682,0.11194930892644765,97,True
mt5,3,nqc,2,0.9,0.11203260608416789,0.274598950032056,0.0889175257731959,0.1969487085850582,97,False
mt5,3,nqc,2,0.9,0.15413650742139035,0.13170491111250635,0.11769759450171824,0.08765026442852013,97,True
mt5,3,bertQPP,2,0.9,0.13103327589780234,0.20078370297349438,0.10137457044673541,0.14127503537333896,97,False
mt5,3,bertQPP,2,0.9,0.1747571627001306,0.08688797488821205,0.13788659793814437,0.04540422310195199,97,True
mt5,3,bertQPP(QV),2,0.9,0.12451435099297598,0.22430436252410216,0.10008591065292097,0.14640165493450158,97,False
mt5,3,bertQPP(QV),2,0.9,0.16903923132396384,0.09788490532970961,0.13316151202749144,0.05331954320676675,97,True
mt5,3,spatial,2,0.95,0.11764509374900932,0.2511173642111321,0.09106529209621994,0.18634796497677564,97,False
mt5,3,spatial,2,0.95,0.21206607284574855,0.037040849823257956,0.17182130584192443,0.01265543298933369,97,True
mt5,3,a_ratio,2,0.95,0.15005682309940435,0.1423624862041521,0.09879725085910654,0.15166941209887877,97,False
mt5,3,a_ratio,2,0.95,0.19933182745226133,0.050296733394620256,0.14518900343642613,0.03513003275683934,97,True
mt5,3,nqc,2,0.95,0.11106537065524245,0.27879005756405706,0.08719931271477664,0.2057421374120063,97,False
mt5,3,nqc,2,0.95,0.15323330576539324,0.13401029225822883,0.11726804123711342,0.08881318243030219,97,True
mt5,3,bertQPP,2,0.95,0.12025197124138327,0.2406938824804511,0.09149484536082475,0.1842793810224047,97,False
mt5,3,bertQPP,2,0.95,0.16331882879638393,0.10995315264592181,0.12714776632302408,0.06502915478137135,97,True
mt5,3,bertQPP(QV),2,0.95,0.11713067271030198,0.2532103271830812,0.09235395189003438,0.18019329783502935,97,False
mt5,3,bertQPP(QV),2,0.95,0.16053156814793942,0.11623793699339624,0.12328178694158079,0.07362159410235054,97,True
mt5,3,spatial,2,1.0,0.11019145370506891,0.28261344896124413,0.08719931271477664,0.2057421374120063,97,False
mt5,3,spatial,2,1.0,0.15241581112695132,0.13612327581225256,0.1164089347079038,0.09117630712765404,97,True
mt5,3,a_ratio,2,1.0,0.11019145370506891,0.28261344896124413,0.08719931271477664,0.2057421374120063,97,False
mt5,3,a_ratio,2,1.0,0.15241581112695132,0.13612327581225256,0.1164089347079038,0.09117630712765404,97,True
mt5,3,nqc,2,1.0,0.11019145370506891,0.28261344896124413,0.08719931271477664,0.2057421374120063,97,False
mt5,3,nqc,2,1.0,0.15241581112695132,0.13612327581225256,0.1164089347079038,0.09117630712765404,97,True
mt5,3,bertQPP,2,1.0,0.11019145370506891,0.28261344896124413,0.08719931271477664,0.2057421374120063,97,False
mt5,3,bertQPP,2,1.0,0.15241581112695132,0.13612327581225256,0.1164089347079038,0.09117630712765404,97,True
mt5,3,bertQPP(QV),2,1.0,0.11019145370506891,0.28261344896124413,0.08719931271477664,0.2057421374120063,97,False
mt5,3,bertQPP(QV),2,1.0,0.15241581112695132,0.13612327581225256,0.1164089347079038,0.09117630712765404,97,True
mt5,3,spatial,3,0.0,0.2902846878374204,0.003922970004373455,0.18084192439862545,0.008684754281086702,97,False
mt5,3,spatial,3,0.0,0.26535429986624426,0.008618538984371022,0.202319587628866,0.003325969220576063,97,True
mt5,3,a_ratio,3,0.0,0.09803737257445763,0.3394043292597756,-0.013316151202749144,0.846776975027774,97,False
mt5,3,a_ratio,3,0.0,0.14969969433654243,0.14332557850539354,0.036512027491408944,0.5962292897960457,97,True
