retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,4,spatial,2,0.56,0.20893959637782922,0.03998853785473771,0.11125429553264607,0.10643517898925002,97
tct,4,a_ratio,2,0.56,0.21777846931797631,0.03212479224682866,0.0657216494845361,0.340237883454913,97
tct,4,nqc,2,0.56,0.09284156262854291,0.36573819643365285,0.04467353951890035,0.5168145411906753,97
tct,4,spatial,2,0.58,0.20871315005283236,0.04020943288204042,0.10910652920962201,0.11336246240953972,97
tct,4,a_ratio,2,0.58,0.21578324464904763,0.03377532300064482,0.06615120274914091,0.33709113316806516,97
tct,4,nqc,2,0.58,0.09491698209102314,0.3550724243797644,0.04209621993127149,0.541289833276998,97
tct,4,spatial,2,0.6,0.20835428978476087,0.04056158101318401,0.10567010309278352,0.12517917667351905,97
tct,4,a_ratio,2,0.6,0.21381871525176294,0.03546961295325991,0.06529209621993129,0.34340339579060297,97
tct,4,nqc,2,0.6,0.09718824108446864,0.3436241201324548,0.046391752577319596,0.5008221569685896,97
tct,4,spatial,2,0.62,0.2078684669006241,0.04104241302105504,0.1009450171821306,0.14296835148549844,97
tct,4,a_ratio,2,0.62,0.21188952859919763,0.037202305271809955,0.06486254295532648,0.34658765831762584,97
tct,4,nqc,2,0.62,0.09968309870963164,0.3313194123592918,0.046391752577319596,0.5008221569685896,97
tct,4,spatial,2,0.64,0.20726163987079652,0.04164967232929448,0.09965635738831616,0.14814179266855426,97
tct,4,a_ratio,2,0.64,0.20999920936856672,0.03896831851312087,0.0627147766323024,0.3627897011875757,97
tct,4,nqc,2,0.64,0.10243446692678312,0.31807902791251863,0.04553264604810997,0.5087854171288679,97
tct,4,spatial,2,0.66,0.2065401824545448,0.042381365648895476,0.1009450171821306,0.14296835148549844,97
tct,4,a_ratio,2,0.66,0.2081503489146505,0.04076285137905589,0.060996563573883174,0.3760870593214216,97
tct,4,nqc,2,0.66,0.10548153583574375,0.30381954233458547,0.04896907216494846,0.4773342987798882,97
tct,4,spatial,2,0.68,0.2057107919933428,0.04323571241075271,0.09750859106529211,0.15708030004273185,97
tct,4,a_ratio,2,0.68,0.20634476674623264,0.042581385328271,0.0622852233676976,0.36608612957525455,97
tct,4,nqc,2,0.68,0.10887114431830999,0.2884558600937258,0.05111683848797252,0.4582309196968538,97
tct,4,spatial,2,0.7,0.20478039991182362,0.04421109423618075,0.09664948453608249,0.16076803875264556,97
tct,4,a_ratio,2,0.7,0.20458364743006693,0.0444196847515925,0.06486254295532648,0.34658765831762584,97
tct,4,nqc,2,0.7,0.11265941840854864,0.2719056512324645,0.05240549828178695,0.4469779106399572,97
tct,4,spatial,2,0.72,0.2037560862017055,0.04530600556411878,0.09450171821305844,0.17027316035268703,97
tct,4,a_ratio,2,0.72,0.20286765615042374,0.04627379469272786,0.06486254295532648,0.34658765831762584,97
tct,4,nqc,2,0.72,0.11691365871019688,0.25409684166618723,0.056271477663230256,0.41417839532189626,97
tct,4,spatial,2,0.74,0.2026449993457321,0.04651900642032715,0.09149484536082475,0.1842793810224047,97
tct,4,a_ratio,2,0.74,0.20119703587948728,0.04814003627197121,0.0622852233676976,0.36608612957525455,97
tct,4,nqc,2,0.74,0.12171435513031754,0.2349797690115857,0.05584192439862544,0.41775090102760204,97
tct,4,spatial,2,0.76,0.2014542828064429,0.04784867817312563,0.09020618556701032,0.1905365207922204,97
tct,4,a_ratio,2,0.76,0.1995716888081579,0.05001500007424273,0.06185567010309279,0.3694011818632015,97
tct,4,nqc,2,0.76,0.1271569704070067,0.21454626402713908,0.05884879725085912,0.3931257746774063,97
tct,4,spatial,2,0.78,0.20019100887625618,0.04929358297459216,0.08634020618556702,0.2102443337075397,97
tct,4,a_ratio,2,0.78,0.1979912443761269,0.05189553781482957,0.0622852233676976,0.36608612957525455,97
tct,4,nqc,2,0.78,0.1333526130971235,0.19285856250107383,0.06314432989690723,0.3595119194286538,97
tct,4,spatial,2,0.8,0.19886212037529605,0.05085222743847367,0.0854810996563574,0.2148174024411691,97
tct,4,a_ratio,2,0.8,0.19645511594160026,0.05377875261249011,0.0622852233676976,0.36608612957525455,97
tct,4,nqc,2,0.8,0.14042560571266438,0.17009112451998948,0.05970790378006874,0.38625489539833124,97
tct,4,spatial,2,0.82,0.1974743804027297,0.05252303095909872,0.08032646048109966,0.24376503221542667,97
tct,4,a_ratio,2,0.82,0.19496254785445272,0.0556619881921237,0.06314432989690723,0.3595119194286538,97
tct,4,nqc,2,0.82,0.1485036259535111,0.14658693008417295,0.0657216494845361,0.340237883454913,97
tct,4,spatial,2,0.84,0.19603433010341928,0.054304298932445844,0.07817869415807562,0.25660117603543875,97
tct,4,a_ratio,2,0.84,0.1935126544465895,0.05754281731694625,0.0627147766323024,0.3627897011875757,97
tct,4,nqc,2,0.84,0.15769142106787903,0.12292410913121565,0.07173539518900345,0.2978933833803449,97
tct,4,spatial,2,0.86,0.19454825420849092,0.05619420100422777,0.0777491408934708,0.2592237212301055,97
tct,4,a_ratio,2,0.86,0.1921044522313795,0.059419029719431075,0.06400343642611686,0.3530123788503621,97
tct,4,nqc,2,0.86,0.16801039312077595,0.09997499750101861,0.07603092783505157,0.269899250718855,97
